basename,mags_and_gtdb,gtdb,mag_only,gtdb_reps,mags_and_gtdbreps
SRR11125802,0.809005654,0.731916899,0.571245825,0.583450488,0.758370042
SRR11125807,0.697491286,0.628151795,0.416816589,0.542104224,0.693174957
SRR11125811,0.702305643,0.635862634,0.378384488,0.534800123,0.694455189
SRR11125812,0.821863136,0.766803757,0.580201788,0.608129515,0.769832264
SRR11125820,0.721208684,0.659661416,0.422011511,0.562027169,0.713762408
SRR11125821,0.739328027,0.663083033,0.495486837,0.536072417,0.709537638
SRR11125827,0.9228865,0.874232096,0.648598673,0.693252669,0.88303449
SRR11125839,0.893390372,0.851623787,0.640705063,0.670402248,0.841844411
SRR11125850,0.794001587,0.70809671,0.574945308,0.56067644,0.739877722
SRR11125857,0.741255658,0.652613357,0.516908213,0.546429314,0.700335634
SRR11125858,0.748436278,0.671905901,0.505116648,0.550889041,0.705334248
SRR11125861,0.762697781,0.678819144,0.520453258,0.547079527,0.720298161
SRR11125862,0.840023597,0.7771566,0.570196986,0.619746718,0.799102272
SRR11125863,0.841794622,0.753439974,0.530330124,0.628269718,0.818522287
SRR11125864,0.82395164,0.765576658,0.604999692,0.610505699,0.774087783
SRR11125865,0.782058481,0.649311104,0.527108093,0.518535161,0.751692341
SRR11125873,0.851349083,0.795340103,0.598609371,0.632005671,0.803734416
SRR11125874,0.828418656,0.757040742,0.602141533,0.618094794,0.782152299
SRR11125875,0.829210315,0.781732483,0.519059609,0.631146394,0.792115178
SRR11125876,0.706029213,0.629552042,0.453163286,0.521246731,0.677872711
SRR11125877,0.892634822,0.848137746,0.622242458,0.659131291,0.838406273
SRR11125881,0.873283009,0.816766911,0.580682133,0.657165474,0.830507763
SRR11125882,0.880319568,0.813994348,0.565966889,0.642551525,0.846081415
SRR11125883,0.874582798,0.814400747,0.638029747,0.630038429,0.827359095
SRR11125884,0.889953786,0.849498051,0.621704873,0.671697897,0.841306339
SRR11125885,0.797760798,0.725307955,0.555474054,0.594480871,0.763867028
SRR11125886,0.794707063,0.726446432,0.542813795,0.597566654,0.767648076
SRR11125887,0.721089861,0.641403644,0.478781803,0.550886638,0.704873016
SRR11125888,0.732267073,0.658256797,0.482860818,0.542001446,0.704831539
SRR11125890,0.884727712,0.843154448,0.588133822,0.654920546,0.836255216
SRR11125891,0.863718524,0.785971693,0.549473853,0.562607828,0.830177306
SRR11125892,0.718485691,0.633191806,0.439996376,0.542948282,0.70667471
SRR11125895,0.835579375,0.768780894,0.617831358,0.614914201,0.792221697
SRR11125896,0.868756257,0.815239279,0.645888213,0.637349067,0.806256861
SRR11125899,0.840123844,0.769828943,0.595552963,0.606989272,0.781308849
SRR11125900,0.874930569,0.82988298,0.600987022,0.653202289,0.819467943
SRR11125903,0.772512349,0.679571073,0.529203681,0.577814689,0.750393994
SRR11125904,0.828867376,0.778949046,0.567169243,0.631720777,0.795886189
SRR11125906,0.798378944,0.690004693,0.577944136,0.564270922,0.77037177
SRR11125908,0.785196306,0.71830217,0.51830452,0.593869545,0.756775595
SRR11125911,0.727266293,0.657078438,0.487476061,0.546914381,0.705105634
SRR11125915,0.807652293,0.727233487,0.602394085,0.597475612,0.77252145
SRR11125917,0.753699347,0.65190909,0.54564425,0.51526634,0.711231821
SRR11125919,0.796327469,0.71962786,0.527400835,0.578213493,0.764950159
SRR11125920,0.771264758,0.668055367,0.540083197,0.56305427,0.746407124
SRR11125921,0.790810944,0.699192924,0.540340489,0.564001712,0.75672969
SRR11125922,0.763332894,0.650594903,0.560281928,0.51809276,0.725775058
SRR11125925,0.759898593,0.69435437,0.542082143,0.58065089,0.732208624
SRR11125931,0.818303748,0.726856133,0.597906996,0.580799579,0.763229914
SRR11125933,0.80201754,0.724917072,0.589809349,0.570302193,0.74399489
SRR11125936,0.848255094,0.787433346,0.585304479,0.611391923,0.81390293
SRR11125938,0.822569109,0.734175518,0.494917977,0.596082636,0.793641499
SRR11125943,0.852213582,0.776223134,0.59493315,0.610619634,0.810701581
SRR11125952,0.815962866,0.764815215,0.622997907,0.584459399,0.725296092
SRR11125954,0.789345869,0.708548703,0.563845758,0.584897802,0.756552481
SRR11125957,0.709405704,0.625344792,0.50207884,0.509990445,0.66851461
SRR11125958,0.777742381,0.690187958,0.526724713,0.583264533,0.756002969
SRR11125963,0.905086655,0.839881958,0.545745635,0.657103265,0.865109537
SRR11125965,0.884244729,0.832761019,0.614106136,0.662731625,0.83285835
SRR11125967,0.761006234,0.66898897,0.537177214,0.523601825,0.701544164
SRR11125968,0.83941363,0.762956512,0.583385324,0.597242846,0.794524189
SRR11125971,0.759363934,0.685368064,0.527084066,0.566771019,0.724544684
SRR11125972,0.772111999,0.680912522,0.536105675,0.562898691,0.743499758
SRR11125973,0.792265318,0.727487616,0.582181363,0.582064932,0.747750619
SRR11125975,0.771255231,0.684711581,0.57557653,0.562515147,0.728216088
SRR11125977,0.794028744,0.669254885,0.559428467,0.578286113,0.738824201
SRR11125981,0.81388625,0.740194726,0.557026406,0.607833998,0.782225288
SRR11125982,0.803973577,0.7096755,0.568759756,0.580660885,0.764987067
SRR11125983,0.84225127,0.774767256,0.586874906,0.593676066,0.804814886
SRR11125989,0.765953437,0.679841347,0.518844411,0.542850057,0.721322441
SRR11125990,0.828145183,0.745811846,0.572806745,0.592054229,0.796107177
SRR11125994,0.810803542,0.70028284,0.576048971,0.568474999,0.767332982
SRR11125997,0.791427125,0.70714379,0.544428517,0.571880976,0.754665216
SRR11126000,0.907804902,0.882796476,0.635103844,0.703698059,0.864718275
SRR11126002,0.905160484,0.850308022,0.637125796,0.674799529,0.865792677
SRR11126003,0.93445916,0.85950529,0.638544461,0.696415314,0.892426173
SRR11126005,0.811805797,0.739923204,0.577024248,0.595236456,0.770761833
SRR11126010,0.84760476,0.785293006,0.573012939,0.611481813,0.803981203
SRR11126012,0.863968375,0.799624754,0.59978683,0.64930304,0.826625797
SRR11126013,0.87009688,0.797469059,0.616301027,0.620332599,0.83902163
SRR11126017,0.861576539,0.81301952,0.600331283,0.654005854,0.805663331
SRR11126019,0.90646176,0.842601402,0.61731778,0.644925539,0.876390309
SRR11126020,0.842130508,0.78394338,0.604231192,0.613570816,0.786158313
SRR11126022,0.866671698,0.799054663,0.625266551,0.642061111,0.825351425
SRR11126027,0.877947799,0.807406421,0.633620395,0.627275589,0.84156363
SRR11126031,0.842790784,0.782425177,0.600049086,0.587416994,0.798999229
SRR11126032,0.924559673,0.89150078,0.6090291,0.698746351,0.864618551
SRR11126033,0.82101458,0.72301695,0.564068692,0.565763543,0.788200425
SRR11126034,0.790388435,0.694239682,0.54202246,0.567497595,0.761008223
SRR11126035,0.79640846,0.702490302,0.601880694,0.535489627,0.721131151
SRR11126041,0.737589697,0.662985541,0.539352647,0.537381137,0.70070137
SRR11126046,0.813535041,0.739189731,0.584135741,0.587682192,0.768818874
SRR11126047,0.81908141,0.754825689,0.596004538,0.59413711,0.779883715
SRR11126048,0.850294647,0.761122226,0.577181208,0.589879213,0.799446897
SRR11126049,0.851033976,0.78742525,0.624653495,0.630128862,0.800595059
SRR11126050,0.822572034,0.756811319,0.572303505,0.609362719,0.781875626
SRR11126051,0.792727722,0.713317077,0.537106849,0.587685254,0.766603885
SRR11126056,0.785641981,0.692773513,0.523169198,0.584230996,0.755479265
SRR11126058,0.782527899,0.691763739,0.543825343,0.564926975,0.752926728
SRR11126059,0.806436877,0.690863787,0.565471958,0.580400937,0.771809152
SRR11126060,0.860687431,0.785290097,0.636488193,0.630958438,0.814515498
SRR11126064,0.852737617,0.787927905,0.59657066,0.625163621,0.802211036
SRR11126065,0.876668596,0.829957562,0.582288918,0.634882853,0.814350676
SRR11126066,0.899733638,0.849304499,0.61681433,0.674977832,0.849969965
SRR11126072,0.857211674,0.798291919,0.596573681,0.624709742,0.803766909
SRR11126073,0.82545341,0.769601086,0.583316117,0.617040856,0.767056193
SRR11126074,0.775198739,0.700875021,0.489986974,0.587209652,0.746223974
SRR11126075,0.783867741,0.707304445,0.550445434,0.572258458,0.742199574
SRR11126077,0.764436329,0.690736818,0.553591205,0.55903652,0.727186242
SRR11126078,0.882529381,0.825582016,0.618254013,0.620034091,0.819096597
SRR11126079,0.86884728,0.804453438,0.574422835,0.658000469,0.817962948
SRR11126080,0.794732231,0.731398632,0.562931968,0.582793309,0.738205947
SRR11126082,0.908240103,0.875909482,0.625167619,0.697364921,0.868104197
SRR11126084,0.78236614,0.702914455,0.56578815,0.552457547,0.729664122
SRR11126085,0.860860755,0.815343047,0.583096831,0.628300556,0.810032472
SRR11126086,0.83675331,0.764419254,0.578811214,0.594723411,0.796374015
SRR11126087,0.855423246,0.808847249,0.558176958,0.628261445,0.818792866
SRR11126088,0.83909243,0.781438599,0.558249212,0.611701131,0.786700944
SRR11126091,0.835605775,0.778792707,0.594723735,0.591991712,0.772326989
SRR11126092,0.777046875,0.68796176,0.535605175,0.551879478,0.734261511
SRR11126099,0.800001917,0.739039986,0.541134246,0.588370632,0.756156698
SRR11126100,0.804661095,0.732096882,0.587494062,0.580489502,0.751938593
SRR11126104,0.785165722,0.692582861,0.542280678,0.558608381,0.744978759
SRR11126105,0.852954338,0.778364685,0.583523268,0.62755193,0.81586172
SRR11126106,0.841693445,0.783081795,0.502466047,0.616094858,0.806849733
SRR11126107,0.856452828,0.798535483,0.571888375,0.640240162,0.814905264
SRR11126108,0.886909547,0.828076978,0.629336373,0.644644568,0.826443941
SRR11126111,0.804837492,0.748005084,0.50733748,0.595324512,0.780586141
SRR11126113,0.825740534,0.750336178,0.524494163,0.566765579,0.781644102
SRR11126117,0.787441079,0.697491467,0.584148236,0.564866386,0.736439675
SRR11126119,0.800229479,0.720516205,0.56699762,0.576270997,0.747122959
SRR11126120,0.860616078,0.780530257,0.628837963,0.625161919,0.806561097
SRR11126121,0.848196284,0.783098495,0.611403425,0.618087054,0.800798968
SRR11126122,0.826959682,0.749749092,0.631377134,0.590312116,0.760312011
SRR11126124,0.846731394,0.784429143,0.566257657,0.630086363,0.804865407
SRR11126125,0.859876052,0.805435314,0.555276107,0.643739579,0.828234333
SRR11126129,0.822041166,0.757306696,0.570338392,0.585582712,0.767840752
SRR11126130,0.880242418,0.823266842,0.629582727,0.631867646,0.835629921
SRR11126131,0.833220593,0.751950813,0.593403444,0.595900739,0.794336859
SRR11126132,0.826699731,0.746174359,0.593140609,0.573340178,0.780085488
SRR11126133,0.902074092,0.857690924,0.64643928,0.672420749,0.865161263
SRR11126135,0.857230688,0.805378632,0.570063151,0.625950995,0.824457378
SRR11126143,0.794774598,0.725663975,0.488224605,0.599887148,0.766267208
SRR11126144,0.788371834,0.670268914,0.51344567,0.562682483,0.755217648
SRR11126145,0.864471039,0.793131526,0.59795991,0.646865247,0.818681828
SRR11126146,0.771283393,0.659224612,0.519032722,0.536904104,0.742174538
SRR11126153,0.889741568,0.849547929,0.637767435,0.667767555,0.834473539
SRR11126154,0.820494816,0.760952329,0.586140147,0.606179295,0.766844941
SRR11126158,0.807255203,0.734955131,0.497292795,0.596337835,0.776826025
SRR11126160,0.773907733,0.700194304,0.574142039,0.56692236,0.734041355
SRR11126163,0.796647069,0.701449444,0.61011362,0.564983172,0.745551123
SRR11126164,0.844789572,0.800656604,0.566296168,0.640110109,0.792294655
SRR11126165,0.808867084,0.748779627,0.550471416,0.602621267,0.765557207
SRR11126169,0.706973768,0.621334076,0.49190657,0.513911513,0.677385834
SRR11126170,0.823755013,0.745413514,0.617549837,0.596919308,0.772666175
SRR11126171,0.807432715,0.729124875,0.55017852,0.581878092,0.765932691
SRR11126175,0.813627343,0.741588231,0.524978117,0.555228639,0.777245309
SRR11126182,0.912149554,0.869777524,0.632561613,0.674097022,0.862488844
SRR11126188,0.891837637,0.82304469,0.600380863,0.654859406,0.858512157
SRR11126189,0.889606159,0.831968404,0.632388588,0.638921587,0.830679636
SRR11126191,0.886906994,0.819660604,0.584276064,0.640244292,0.847583683
SRR11126194,0.865650349,0.810070833,0.587913584,0.637797628,0.825276561
SRR11126196,0.925586492,0.905837526,0.596788582,0.748559263,0.878576763
SRR11126197,0.929690697,0.876378153,0.649716693,0.689095346,0.877588428
SRR11126199,0.856292927,0.789920178,0.587484916,0.627145444,0.822362772
SRR11126200,0.868754756,0.804072158,0.564772624,0.627375726,0.822299589
SRR11126203,0.915425969,0.854702775,0.623538529,0.651028014,0.871636462
SRR11126207,0.791038447,0.726358707,0.557231111,0.5737394,0.749117617
SRR11126211,0.881799943,0.828870939,0.657444882,0.65279101,0.822818035
SRR11126212,0.768626074,0.699720085,0.533188765,0.575535262,0.728111142
SRR11126214,0.780082941,0.689998994,0.539187032,0.572454786,0.745935785
SRR11126216,0.747848026,0.656698328,0.528216938,0.529817331,0.706393406
SRR11126219,0.83724462,0.781373495,0.600589177,0.618953766,0.788421069
SRR11126223,0.907069198,0.846821993,0.630060024,0.629560252,0.877904287
SRR11126225,0.793859266,0.688821224,0.543904484,0.565593715,0.749072893
SRR11126227,0.803078382,0.744571872,0.579588015,0.602012032,0.763075868
SRR11126229,0.784703432,0.712385825,0.520311067,0.582236891,0.752892661
SRR11126230,0.711624837,0.589779195,0.490318995,0.491434028,0.681281646
SRR11126233,0.816742103,0.736165087,0.609703583,0.580844373,0.770626164
SRR11126237,0.759210139,0.660287988,0.520078331,0.546728023,0.734751883
SRR11126239,0.754646146,0.691726126,0.516169517,0.548073702,0.715807609
SRR11126242,0.797078852,0.703402322,0.590504527,0.563549869,0.746970691
SRR11126244,0.789092562,0.704857573,0.539149698,0.578638368,0.756048801
SRR11126245,0.890445874,0.824263868,0.574419476,0.649904996,0.845661478
SRR11126248,0.813936257,0.730054811,0.560945274,0.597220418,0.75834524
SRR11126251,0.81185237,0.674456717,0.534985576,0.514045428,0.771476286
SRR11126252,0.802625024,0.712808284,0.561299802,0.592634664,0.780628984
SRR11126253,0.809399248,0.70474518,0.581383405,0.560931631,0.754796963
SRR11126261,0.81068497,0.732253902,0.536715175,0.602231193,0.78684897
SRR11126265,0.77932456,0.73686081,0.437160357,0.591234289,0.709778857
SRR11126266,0.823680022,0.781636466,0.526459212,0.600579279,0.740668993
SRR11126269,0.754567131,0.710307164,0.391460503,0.594616538,0.714282164
SRR11126270,0.824877156,0.78500328,0.462083884,0.609868286,0.778445188
SRR11126271,0.800841173,0.753459171,0.514398467,0.600170487,0.755035858
SRR11126273,0.700295911,0.647799582,0.431749404,0.547553177,0.656492263
SRR11126275,0.714401228,0.658533969,0.417743595,0.56284356,0.664806545
SRR11126276,0.740197896,0.661029684,0.481270763,0.552445986,0.690709824
SRR11126279,0.75479299,0.698366264,0.456100186,0.590218051,0.721987038
SRR11126281,0.714126795,0.659933908,0.390220709,0.5643328,0.669371555
SRR11126283,0.799951772,0.746978539,0.604808009,0.565030329,0.731123924
SRR11126285,0.728964577,0.685433535,0.439638205,0.567632953,0.673316073
SRR11126288,0.861252196,0.790695173,0.581824158,0.63611937,0.813214404
SRR11126289,0.89804685,0.858472715,0.611796804,0.666891885,0.8369654
SRR11126292,0.84466482,0.787923007,0.583823142,0.648714003,0.804270169
SRR11126293,0.862625561,0.80609854,0.607004971,0.644623897,0.803628932
SRR11126295,0.81972265,0.758041516,0.565117074,0.60925586,0.768629977
SRR11126296,0.86426652,0.805860918,0.627135484,0.635874864,0.799488854
SRR11126297,0.851311027,0.78660673,0.587542162,0.626232777,0.795830811
SRR11126298,0.895152999,0.857178907,0.576989309,0.671328437,0.857068772
SRR11126299,0.876289306,0.827977553,0.619265558,0.63387677,0.809932699
SRR11126304,0.774812594,0.700907046,0.529066081,0.580704763,0.74779718
SRR11126306,0.823344272,0.766798702,0.552881045,0.621400913,0.783814866
SRR11126309,0.845938912,0.795324899,0.508835054,0.617110028,0.78845536
SRR11126312,0.763055851,0.692444806,0.535618307,0.55352597,0.721180516
SRR11126316,0.829877291,0.759060875,0.581426439,0.602702923,0.784417488
SRR11126317,0.806500421,0.744739803,0.565156594,0.607684837,0.762092648
SRR11126318,0.872934888,0.826861914,0.609894606,0.644549238,0.808994085
SRR11126319,0.843380074,0.780312995,0.592256105,0.617362236,0.778386002
SRR11126323,0.883285421,0.829740526,0.61302349,0.64332688,0.834068307
SRR11126324,0.867806982,0.82810484,0.604032324,0.642399335,0.794856616
SRR11126325,0.796488205,0.740867498,0.486514192,0.626200154,0.776651077
SRR11126326,0.790937558,0.728071468,0.527574289,0.593797627,0.755064472
SRR11126329,0.862203699,0.818850395,0.607537885,0.643416941,0.816425668
SRR11126333,0.843244676,0.785673017,0.526558201,0.622775463,0.798260199
SRR11126334,0.835450585,0.771715203,0.602050996,0.606415058,0.772436069
SRR11126339,0.8744697,0.830137679,0.57295483,0.634907057,0.802730712
SRR11126340,0.859165816,0.802292949,0.591687832,0.652671132,0.80250905
SRR11126343,0.833090901,0.765041319,0.56209878,0.604979221,0.780553654
SRR11126344,0.883900614,0.825566264,0.658400634,0.658833131,0.833158671
SRR11126349,0.748254497,0.677798868,0.500145027,0.550841253,0.729350197
SRR11126350,0.835351991,0.75146646,0.59343659,0.610352756,0.800264858
SRR11126352,0.877154086,0.760018812,0.652629789,0.574552045,0.845303168
SRR11126353,0.887654021,0.821127544,0.589323138,0.62632061,0.845127363
SRR11126355,0.867063471,0.800263366,0.641025641,0.638262005,0.818892267
SRR11126356,0.844138341,0.774366597,0.58272461,0.580364701,0.782261758
SRR11126358,0.784121294,0.703572023,0.568837376,0.579289543,0.747474658
SRR11126360,0.855860052,0.788897314,0.647433474,0.622410055,0.820601108
SRR11126361,0.76452907,0.68538427,0.565421813,0.554370813,0.719836129
SRR11126363,0.789033796,0.7280047,0.447507386,0.578400381,0.779399241
SRR11126365,0.898941794,0.82589434,0.625636021,0.588321419,0.849232243
SRR11126366,0.667252939,0.62305152,0.330240373,0.542649022,0.684530726
SRR11126367,0.859850358,0.79669732,0.65792389,0.621081065,0.810586057
SRR11126369,0.820855161,0.763643387,0.621965722,0.617401426,0.788238193
SRR11126370,0.785872044,0.708076709,0.574705791,0.582382752,0.76012745
SRR11126373,0.853360146,0.801521575,0.547333724,0.63449538,0.816783467
